"Space Name","Location Name","Record Date","Max. Occupancy","Avg. Occupancy","Ins","Outs"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 23:30:00","211","205.4","3","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-12 23:45:00","199","193.33333333333334","8","14"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 00:00:00","195","186.73333333333332","1","15"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 00:15:00","181","180.86666666666667","2","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 00:30:00","181","178.46666666666667","2","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 00:45:00","173","170.26666666666668","3","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 01:00:00","165","160.73333333333332","0","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 01:15:00","160","158.66666666666666","0","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 01:30:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 01:45:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 02:00:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 02:15:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 02:30:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 02:45:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 03:00:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 03:15:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 03:30:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 03:45:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 04:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 04:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 04:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 04:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 05:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 05:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 05:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 05:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 06:00:00","0","0","0","3"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 06:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 06:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 06:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 07:00:00","2","0.26666666666666666","2","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 07:15:00","2","2","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 07:30:00","2","1.9333333333333333","0","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 07:45:00","8","3.4","9","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 08:00:00","19","16.2","11","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 08:15:00","26","22.6","12","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 08:30:00","36","28.933333333333334","12","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 08:45:00","49","44.666666666666664","22","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 09:00:00","58","55.06666666666667","12","3"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 09:15:00","72","64.8","18","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 09:30:00","90","82","28","12"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 09:45:00","140","109.93333333333334","72","20"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 10:00:00","167","155.4","40","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 10:15:00","177","170.13333333333333","17","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 10:30:00","194","185.93333333333334","25","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 10:45:00","239","210.26666666666668","88","42"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 11:00:00","252","245.66666666666666","37","24"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 11:15:00","260","255.26666666666668","22","14"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 11:30:00","271","265.73333333333335","30","19"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 11:45:00","270","258.2","92","95"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 12:00:00","272","266.8666666666667","32","32"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 12:15:00","267","263.73333333333335","21","26"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 12:30:00","272","265.1333333333333","39","31"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 12:45:00","295","275.8","91","73"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 13:00:00","315","298.46666666666664","56","30"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 13:15:00","319","315.1333333333333","36","32"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 13:30:00","335","324.53333333333336","35","21"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 13:45:00","366","344.1333333333333","113","83"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 14:00:00","370","365.73333333333335","36","32"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 14:15:00","383","375.93333333333334","44","28"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 14:30:00","383","377.4","27","46"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 14:45:00","363","341.73333333333335","73","116"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 15:00:00","327","320","43","38"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 15:15:00","344","335.73333333333335","37","19"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 15:30:00","342","338.8","27","34"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 15:45:00","362","348.06666666666666","79","64"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 16:00:00","376","367.46666666666664","54","33"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 16:15:00","374","370.93333333333334","25","25"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 16:30:00","372","368.6666666666667","23","33"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 16:45:00","364","349.53333333333336","47","78"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 17:00:00","331","322.73333333333335","35","36"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 17:15:00","329","323.46666666666664","13","26"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 17:30:00","319","316.3333333333333","22","29"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 17:45:00","318","311.46666666666664","39","34"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 18:00:00","311","299.8666666666667","9","37"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 18:15:00","287","268.06666666666666","9","51"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 18:30:00","253","248.93333333333334","17","14"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 18:45:00","249","237.73333333333332","8","25"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 19:00:00","232","227.26666666666668","7","14"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 19:15:00","228","224.8","10","12"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 19:30:00","222","216.2","5","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 19:45:00","217","212.66666666666666","7","16"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 20:00:00","207","202.26666666666668","9","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 20:15:00","208","205.2","13","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 20:30:00","209","206.8","8","11"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 20:45:00","203","200.73333333333332","7","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 21:00:00","207","202.13333333333333","4","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 21:15:00","202","194.46666666666667","2","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 21:30:00","194","193.06666666666666","6","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 21:45:00","197","193.33333333333334","8","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 22:00:00","197","190.13333333333333","2","15"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 22:15:00","185","183.06666666666666","5","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 22:30:00","188","185.8","4","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 22:45:00","186","185.2","2","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 23:00:00","186","183.6","2","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 23:15:00","181","180.73333333333332","1","3"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 23:30:00","180","179","2","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-13 23:45:00","179","177.8","2","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 00:00:00","177","175.53333333333333","2","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 00:15:00","174","172.46666666666667","1","3"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 00:30:00","171","168.53333333333333","0","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 00:45:00","166","165.8","0","3"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 01:00:00","166","161.4","4","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 01:15:00","160","159","0","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 01:30:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 01:45:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 02:00:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 02:15:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 02:30:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 02:45:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 03:00:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 03:15:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 03:30:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 03:45:00","158","158","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 04:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 04:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 04:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 04:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 05:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 05:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 05:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 05:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 06:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 06:15:00","1","0.8","1","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 06:30:00","1","1","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 06:45:00","1","1","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 07:00:00","1","1","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 07:15:00","2","1.3333333333333333","1","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 07:30:00","2","2","1","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 07:45:00","7","3.8","5","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 08:00:00","12","10.733333333333333","9","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 08:15:00","15","14.333333333333334","6","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 08:30:00","15","15","1","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 08:45:00","20","17.6","6","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 09:00:00","24","21.133333333333333","6","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 09:15:00","27","24.466666666666665","3","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 09:30:00","31","29","6","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 09:45:00","38","34.86666666666667","15","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 10:00:00","44","41.53333333333333","10","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 10:15:00","53","47.93333333333333","12","3"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 10:30:00","57","54.333333333333336","9","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 10:45:00","62","58","7","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 11:00:00","72","68.46666666666667","19","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 11:15:00","72","68.73333333333333","8","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 11:30:00","75","70","13","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 11:45:00","90","81.33333333333333","29","14"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 12:00:00","96","93.46666666666667","19","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 12:15:00","101","97.93333333333334","18","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 12:30:00","115","100.4","28","14"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 12:45:00","130","121.93333333333334","24","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 13:00:00","150","143","48","24"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 13:15:00","158","151.06666666666666","24","31"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 13:30:00","162","154.8","29","23"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 13:45:00","150","145.4","24","36"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 14:00:00","140","133.6","25","30"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 14:15:00","135","131.2","11","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 14:30:00","143","139.8","16","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 14:45:00","153","148.4","27","23"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 15:00:00","165","157.13333333333333","33","19"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 15:15:00","198","184.13333333333333","54","20"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 15:30:00","200","192.86666666666667","40","34"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 15:45:00","207","200.2","40","39"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 16:00:00","201","194.2","25","36"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 16:15:00","196","190.6","26","25"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 16:30:00","190","182","15","31"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 16:45:00","176","171.26666666666668","10","16"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 17:00:00","170","157","9","38"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 17:15:00","140","136.86666666666667","3","18"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 17:30:00","125","119.53333333333333","5","15"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 17:45:00","119","115.26666666666667","9","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 18:00:00","111","109.4","4","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 18:15:00","109","104.4","0","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 18:30:00","104","101.13333333333334","3","10"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 18:45:00","98","95.26666666666667","4","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 19:00:00","93","90","6","12"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 19:15:00","88","80.6","2","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 19:30:00","76","73.4","4","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 19:45:00","72","69.6","2","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 20:00:00","68","66.66666666666667","0","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 20:15:00","66","65.26666666666667","4","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 20:30:00","66","64.26666666666667","2","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 20:45:00","58","52.266666666666666","0","12"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 21:00:00","48","47.06666666666667","0","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 21:15:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 21:30:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 21:45:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 22:00:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 22:15:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 22:30:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 22:45:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 23:00:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 23:15:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 23:30:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-14 23:45:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 00:00:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 00:15:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 00:30:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 00:45:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 01:00:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 01:15:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 01:30:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 01:45:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 02:00:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 02:15:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 02:30:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 02:45:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 03:00:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 03:15:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 03:30:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 03:45:00","47","47","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 04:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 04:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 04:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 04:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 05:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 05:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 05:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 05:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 06:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 06:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 06:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 06:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 07:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 07:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 07:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 07:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 08:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 08:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 08:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 08:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 09:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 09:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 09:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 09:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 10:00:00","1","0.06666666666666667","1","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 10:15:00","1","1","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 10:30:00","1","1","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 10:45:00","8","3.2","7","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 11:00:00","27","13.8","32","26"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 11:15:00","19","16.933333333333334","8","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 11:30:00","36","25","26","17"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 11:45:00","27","26.6","3","3"
